# interval_ms: 25,,,,,,,
# vehicle: C172,,,,,,,
# record_count: 6880,,,,,,,
# duration: 198.431,,,,,,,
# time,x,y,z,roll,pitch,yaw,on ground
169.17,0.036,0.006,-0.031,-0.055,0.065,-0.037,0
169.202,0.034,0.005,-0.031,-0.054,0.065,-0.037,0
169.232,0.033,0.005,-0.031,-0.053,0.065,-0.037,0
169.261,0.032,0.005,-0.031,-0.052,0.065,-0.037,0
169.293,0.03,0.004,-0.031,-0.051,0.065,-0.038,0
169.322,0.029,0.003,-0.031,-0.05,0.066,-0.038,0
169.355,0.027,0.003,-0.031,-0.048,0.066,-0.038,0
169.385,0.026,0.002,-0.03,-0.047,0.066,-0.038,0
169.416,0.025,0.001,-0.03,-0.047,0.066,-0.038,0
169.45,0.023,-0.001,-0.029,-0.045,0.066,-0.038,0
169.48,0.022,-0.002,-0.028,-0.045,0.066,-0.038,0
169.511,0.021,-0.004,-0.026,-0.044,0.066,-0.038,0
169.542,0.02,-0.005,-0.025,-0.043,0.066,-0.038,0
169.574,0.018,-0.007,-0.023,-0.042,0.066,-0.038,0
169.604,0.017,-0.008,-0.022,-0.041,0.065,-0.038,0
169.634,0.016,-0.01,-0.02,-0.041,0.065,-0.038,0
169.664,0.015,-0.012,-0.019,-0.04,0.065,-0.037,0
169.693,0.014,-0.013,-0.017,-0.04,0.064,-0.037,0
169.721,0.013,-0.015,-0.015,-0.039,0.064,-0.037,0
169.75,0.013,-0.017,-0.014,-0.039,0.064,-0.037,0
169.779,0.012,-0.019,-0.012,-0.038,0.063,-0.036,0
169.807,0.011,-0.021,-0.01,-0.038,0.063,-0.036,0
169.835,0.011,-0.022,-0.009,-0.038,0.062,-0.036,0
169.864,0.01,-0.024,-0.008,-0.037,0.061,-0.035,0
169.893,0.01,-0.026,-0.006,-0.037,0.06,-0.035,0
169.923,0.01,-0.027,-0.005,-0.037,0.06,-0.035,0
169.951,0.01,-0.028,-0.005,-0.037,0.059,-0.034,0
169.982,0.01,-0.028,-0.005,-0.037,0.058,-0.034,0
170.01,0.01,-0.029,-0.005,-0.037,0.057,-0.034,0
170.041,0.01,-0.029,-0.005,-0.036,0.056,-0.033,0
170.068,0.01,-0.028,-0.005,-0.036,0.056,-0.033,0
170.1,0.01,-0.028,-0.005,-0.036,0.055,-0.033,0
170.129,0.01,-0.028,-0.004,-0.036,0.054,-0.032,0
170.159,0.01,-0.027,-0.004,-0.036,0.053,-0.032,0
170.188,0.011,-0.027,-0.004,-0.036,0.052,-0.032,0
170.215,0.011,-0.026,-0.004,-0.035,0.052,-0.032,0
170.244,0.011,-0.026,-0.004,-0.035,0.051,-0.032,0
170.271,0.012,-0.025,-0.004,-0.035,0.05,-0.032,0
170.299,0.012,-0.024,-0.004,-0.035,0.05,-0.032,0
170.328,0.012,-0.024,-0.004,-0.035,0.049,-0.032,0
170.356,0.012,-0.023,-0.004,-0.035,0.048,-0.031,0
170.387,0.013,-0.022,-0.004,-0.035,0.048,-0.031,0
170.414,0.013,-0.022,-0.003,-0.035,0.047,-0.031,0
170.442,0.014,-0.021,-0.002,-0.034,0.046,-0.031,0
170.471,0.014,-0.021,-0.002,-0.034,0.046,-0.031,0
170.499,0.014,-0.021,-0.001,-0.034,0.045,-0.031,0
170.529,0.015,-0.021,-0.001,-0.034,0.045,-0.031,0
170.557,0.015,-0.02,0,-0.034,0.044,-0.031,0
170.585,0.016,-0.02,0,-0.034,0.044,-0.031,0
170.612,0.016,-0.02,0,-0.034,0.043,-0.031,0
170.642,0.016,-0.02,0.001,-0.034,0.042,-0.031,0
170.671,0.017,-0.02,0.001,-0.034,0.042,-0.031,0
170.698,0.017,-0.02,0.002,-0.034,0.041,-0.031,0
170.725,0.018,-0.02,0.002,-0.034,0.041,-0.031,0
170.756,0.018,-0.02,0.002,-0.034,0.04,-0.031,0
170.782,0.018,-0.02,0.002,-0.034,0.04,-0.031,0
170.81,0.019,-0.02,0.002,-0.034,0.039,-0.031,0
170.839,0.019,-0.02,0.002,-0.034,0.039,-0.031,0
170.869,0.02,-0.02,0.002,-0.034,0.038,-0.031,0
170.897,0.02,-0.021,0.003,-0.035,0.037,-0.031,0
170.926,0.02,-0.021,0.003,-0.035,0.037,-0.031,0
170.955,0.021,-0.021,0.003,-0.035,0.036,-0.031,0
170.983,0.021,-0.021,0.003,-0.035,0.036,-0.031,0
171.012,0.021,-0.021,0.003,-0.035,0.035,-0.031,0
171.04,0.022,-0.021,0.003,-0.035,0.035,-0.031,0
171.068,0.022,-0.021,0.003,-0.035,0.034,-0.031,0
171.099,0.023,-0.021,0.003,-0.035,0.033,-0.031,0
171.131,0.023,-0.021,0.003,-0.035,0.033,-0.031,0
171.158,0.023,-0.021,0.003,-0.035,0.032,-0.031,0
171.189,0.024,-0.021,0.003,-0.035,0.032,-0.031,0
171.216,0.024,-0.021,0.003,-0.035,0.031,-0.031,0
171.245,0.024,-0.021,0.003,-0.035,0.03,-0.031,0
171.273,0.024,-0.021,0.003,-0.035,0.03,-0.031,0
171.301,0.025,-0.021,0.004,-0.035,0.029,-0.031,0
171.33,0.025,-0.021,0.004,-0.036,0.029,-0.031,0
171.359,0.025,-0.021,0.004,-0.036,0.028,-0.031,0
171.387,0.025,-0.021,0.004,-0.036,0.028,-0.031,0
171.414,0.026,-0.021,0.004,-0.036,0.027,-0.031,0
171.443,0.026,-0.021,0.004,-0.036,0.027,-0.031,0
171.471,0.026,-0.021,0.004,-0.036,0.026,-0.031,0
171.5,0.026,-0.021,0.004,-0.036,0.025,-0.031,0
171.529,0.026,-0.021,0.004,-0.036,0.025,-0.031,0
171.559,0.026,-0.021,0.004,-0.036,0.024,-0.031,0
171.588,0.027,-0.021,0.004,-0.036,0.024,-0.031,0
171.619,0.027,-0.021,0.004,-0.036,0.023,-0.03,0
171.647,0.027,-0.02,0.004,-0.037,0.023,-0.03,0
171.676,0.027,-0.02,0.004,-0.037,0.022,-0.03,0
171.704,0.027,-0.02,0.004,-0.037,0.021,-0.03,0
171.735,0.027,-0.02,0.004,-0.037,0.021,-0.03,0
171.761,0.027,-0.02,0.004,-0.037,0.02,-0.03,0
171.79,0.027,-0.02,0.004,-0.037,0.02,-0.03,0
171.821,0.027,-0.02,0.005,-0.037,0.019,-0.03,0
171.849,0.027,-0.02,0.005,-0.037,0.019,-0.03,0
171.879,0.027,-0.02,0.005,-0.037,0.018,-0.03,0
171.905,0.027,-0.02,0.005,-0.038,0.018,-0.03,0
171.935,0.027,-0.02,0.005,-0.038,0.017,-0.03,0
171.963,0.027,-0.02,0.005,-0.038,0.017,-0.03,0
171.992,0.027,-0.02,0.005,-0.038,0.016,-0.03,0
172.021,0.027,-0.02,0.005,-0.038,0.015,-0.03,0
172.049,0.027,-0.019,0.005,-0.038,0.015,-0.03,0
172.078,0.027,-0.019,0.005,-0.038,0.014,-0.03,0
172.109,0.027,-0.019,0.005,-0.038,0.014,-0.03,0
172.139,0.027,-0.019,0.005,-0.039,0.013,-0.03,0
172.169,0.027,-0.019,0.005,-0.039,0.013,-0.03,0
172.197,0.027,-0.019,0.005,-0.039,0.012,-0.03,0
172.224,0.026,-0.019,0.005,-0.039,0.012,-0.029,0
172.25,0.026,-0.019,0.005,-0.039,0.011,-0.029,0
172.278,0.026,-0.019,0.005,-0.039,0.011,-0.029,0
172.308,0.026,-0.019,0.005,-0.039,0.01,-0.029,0
172.336,0.026,-0.019,0.005,-0.039,0.01,-0.029,0
172.364,0.026,-0.019,0.005,-0.04,0.009,-0.029,0
172.392,0.026,-0.019,0.005,-0.04,0.009,-0.029,0
172.419,0.025,-0.019,0.005,-0.04,0.008,-0.029,0
172.448,0.025,-0.019,0.005,-0.04,0.008,-0.029,0
172.477,0.025,-0.018,0.005,-0.04,0.007,-0.029,0
172.506,0.025,-0.018,0.005,-0.04,0.007,-0.029,0
172.534,0.025,-0.018,0.005,-0.04,0.006,-0.029,0
172.563,0.024,-0.018,0.005,-0.041,0.006,-0.029,0
172.592,0.024,-0.018,0.005,-0.041,0.005,-0.029,0
172.622,0.024,-0.018,0.005,-0.041,0.005,-0.029,0
172.649,0.024,-0.018,0.005,-0.041,0.004,-0.029,0
172.677,0.024,-0.018,0.005,-0.041,0.004,-0.029,0
172.703,0.024,-0.018,0.005,-0.041,0.003,-0.029,0
172.733,0.023,-0.018,0.005,-0.041,0.003,-0.029,0
172.76,0.023,-0.018,0.005,-0.041,0.002,-0.029,0
172.789,0.023,-0.018,0.005,-0.042,0.002,-0.028,0
172.817,0.023,-0.018,0.005,-0.042,0.001,-0.028,0
172.846,0.023,-0.017,0.005,-0.042,0.001,-0.028,0
172.875,0.023,-0.017,0.005,-0.042,0.001,-0.028,0
172.903,0.022,-0.017,0.004,-0.042,0,-0.028,0
172.932,0.022,-0.017,0.004,-0.042,0,-0.028,0
172.959,0.022,-0.017,0.004,-0.042,-0.001,-0.028,0
172.987,0.022,-0.017,0.004,-0.042,-0.001,-0.028,0
173.017,0.022,-0.017,0.004,-0.043,-0.002,-0.028,0
173.047,0.022,-0.017,0.004,-0.043,-0.002,-0.028,0
173.074,0.022,-0.017,0.004,-0.043,-0.003,-0.028,0
173.106,0.022,-0.017,0.004,-0.043,-0.003,-0.028,0
173.137,0.022,-0.017,0.004,-0.043,-0.004,-0.028,0
173.17,0.021,-0.017,0.004,-0.043,-0.004,-0.028,0
173.197,0.021,-0.016,0.004,-0.043,-0.005,-0.028,0
173.224,0.021,-0.016,0.004,-0.043,-0.005,-0.028,0
173.249,0.021,-0.016,0.004,-0.044,-0.005,-0.028,0
173.28,0.021,-0.016,0.004,-0.044,-0.006,-0.028,0
173.306,0.021,-0.016,0.004,-0.044,-0.006,-0.028,0
173.333,0.021,-0.016,0.004,-0.044,-0.007,-0.028,0
173.363,0.021,-0.016,0.004,-0.044,-0.007,-0.027,0
173.393,0.021,-0.015,0.003,-0.044,-0.008,-0.027,0
173.421,0.021,-0.013,0.003,-0.044,-0.008,-0.027,0
173.448,0.021,-0.012,0.002,-0.044,-0.008,-0.027,0
173.476,0.021,-0.01,0.001,-0.044,-0.009,-0.027,0
173.504,0.021,-0.002,-0.002,-0.044,-0.008,-0.028,0
173.532,0.022,0.006,-0.006,-0.044,-0.008,-0.028,0
173.563,0.022,0.014,-0.009,-0.044,-0.008,-0.028,0
173.591,0.022,0.021,-0.012,-0.044,-0.008,-0.029,0
173.62,0.022,0.027,-0.013,-0.043,-0.007,-0.03,0
173.647,0.023,0.032,-0.014,-0.043,-0.006,-0.031,0
173.674,0.023,0.037,-0.015,-0.043,-0.005,-0.032,0
173.704,0.023,0.042,-0.017,-0.042,-0.004,-0.032,0
173.732,0.024,0.044,-0.018,-0.042,-0.003,-0.033,0
173.76,0.024,0.047,-0.02,-0.041,-0.001,-0.034,0
173.788,0.025,0.049,-0.021,-0.041,0,-0.035,0
173.817,0.025,0.05,-0.023,-0.04,0.002,-0.036,0
173.845,0.026,0.051,-0.026,-0.039,0.003,-0.037,0
173.873,0.026,0.052,-0.028,-0.038,0.005,-0.038,0
173.902,0.026,0.052,-0.031,-0.037,0.006,-0.038,0
173.932,0.027,0.051,-0.032,-0.037,0.008,-0.039,0
173.961,0.027,0.049,-0.031,-0.036,0.009,-0.039,0
173.988,0.028,0.048,-0.031,-0.035,0.01,-0.04,0
174.014,0.028,0.046,-0.03,-0.034,0.012,-0.04,0
174.044,0.028,0.042,-0.029,-0.033,0.013,-0.041,0
174.072,0.028,0.037,-0.027,-0.032,0.014,-0.041,0
174.101,0.029,0.033,-0.025,-0.032,0.015,-0.041,0
174.14,0.029,0.028,-0.023,-0.031,0.016,-0.041,0
174.169,0.029,0.023,-0.023,-0.03,0.017,-0.041,0
174.198,0.029,0.02,-0.022,-0.029,0.018,-0.04,0
174.224,0.029,0.017,-0.022,-0.029,0.018,-0.04,0
174.252,0.028,0.015,-0.022,-0.028,0.019,-0.04,0
174.281,0.028,0.013,-0.022,-0.027,0.019,-0.04,0
174.309,0.027,0.012,-0.022,-0.027,0.019,-0.039,0
174.335,0.027,0.01,-0.022,-0.026,0.02,-0.039,0
174.365,0.026,0.009,-0.022,-0.026,0.02,-0.039,0
174.394,0.025,0.008,-0.022,-0.025,0.02,-0.038,0
174.421,0.025,0.008,-0.023,-0.024,0.021,-0.038,0
174.449,0.024,0.007,-0.023,-0.024,0.021,-0.038,0
174.478,0.023,0.006,-0.023,-0.023,0.021,-0.037,0
174.505,0.022,0.004,-0.023,-0.022,0.021,-0.037,0
174.531,0.021,0.003,-0.024,-0.022,0.021,-0.037,0
174.56,0.02,0.002,-0.024,-0.021,0.021,-0.037,0
174.587,0.019,0,-0.025,-0.02,0.021,-0.036,0
174.615,0.017,-0.001,-0.027,-0.019,0.021,-0.036,0
174.641,0.016,-0.003,-0.028,-0.019,0.021,-0.035,0
174.67,0.014,-0.004,-0.03,-0.018,0.021,-0.035,0
174.7,0.011,-0.003,-0.032,-0.017,0.021,-0.034,0
174.728,0.009,-0.002,-0.034,-0.016,0.021,-0.034,0
174.754,0.006,-0.001,-0.035,-0.015,0.021,-0.033,0
174.782,0.003,0,-0.038,-0.014,0.021,-0.033,0
174.812,0,0.001,-0.041,-0.013,0.021,-0.033,0
174.84,-0.003,0.003,-0.044,-0.012,0.021,-0.033,0
174.868,-0.006,0.004,-0.047,-0.011,0.021,-0.033,0
174.897,-0.009,0.005,-0.051,-0.009,0.021,-0.033,0
174.925,-0.013,0.005,-0.055,-0.008,0.021,-0.033,0
174.952,-0.016,0.005,-0.059,-0.006,0.022,-0.033,0
174.981,-0.019,0.004,-0.063,-0.004,0.022,-0.033,0
175.011,-0.022,0.004,-0.067,-0.002,0.022,-0.033,0
175.039,-0.025,0.003,-0.071,0,0.022,-0.033,0
175.066,-0.028,0.002,-0.075,0.002,0.022,-0.033,0
175.097,-0.031,0.001,-0.079,0.004,0.022,-0.033,0
175.135,-0.035,0,-0.082,0.006,0.022,-0.033,0
175.165,-0.038,-0.001,-0.085,0.01,0.022,-0.033,0
175.195,-0.041,-0.001,-0.087,0.012,0.022,-0.033,0
175.222,-0.043,-0.002,-0.087,0.015,0.022,-0.033,0
175.251,-0.045,-0.002,-0.085,0.017,0.022,-0.032,0
175.278,-0.047,-0.002,-0.083,0.019,0.022,-0.032,0
175.306,-0.049,-0.002,-0.081,0.022,0.022,-0.032,0
175.333,-0.05,-0.003,-0.076,0.024,0.022,-0.032,0
175.363,-0.051,-0.003,-0.071,0.026,0.022,-0.032,0
175.39,-0.052,-0.003,-0.065,0.027,0.022,-0.032,0
175.418,-0.054,-0.004,-0.059,0.029,0.022,-0.032,0
175.447,-0.054,-0.005,-0.053,0.031,0.022,-0.032,0
175.475,-0.055,-0.007,-0.045,0.032,0.021,-0.032,0
175.505,-0.055,-0.009,-0.038,0.033,0.021,-0.032,0
175.532,-0.056,-0.011,-0.031,0.034,0.021,-0.032,0
175.564,-0.054,-0.015,-0.027,0.035,0.021,-0.032,0
175.596,-0.051,-0.02,-0.022,0.036,0.02,-0.032,0
175.624,-0.049,-0.025,-0.018,0.036,0.02,-0.031,0
175.651,-0.046,-0.029,-0.015,0.037,0.019,-0.031,0
175.682,-0.041,-0.035,-0.013,0.037,0.018,-0.031,0
175.71,-0.036,-0.041,-0.011,0.037,0.017,-0.03,0
175.74,-0.031,-0.047,-0.008,0.038,0.016,-0.029,0
175.766,-0.026,-0.051,-0.007,0.038,0.014,-0.028,0
175.797,-0.021,-0.054,-0.005,0.038,0.013,-0.027,0
175.823,-0.016,-0.058,-0.004,0.038,0.011,-0.026,0
175.853,-0.011,-0.061,-0.003,0.038,0.01,-0.025,0
175.881,-0.006,-0.062,-0.002,0.038,0.008,-0.024,0
175.912,-0.001,-0.063,-0.001,0.038,0.006,-0.023,0
175.941,0.003,-0.063,0,0.038,0.004,-0.022,0
175.968,0.008,-0.064,0.001,0.038,0.002,-0.021,0
175.998,0.012,-0.063,0.002,0.038,0,-0.02,0
176.025,0.016,-0.061,0.002,0.038,-0.001,-0.019,0
176.054,0.02,-0.06,0.002,0.038,-0.003,-0.018,0
176.081,0.024,-0.058,0.002,0.038,-0.005,-0.017,0
176.112,0.027,-0.05,0.001,0.038,-0.006,-0.017,0
176.143,0.031,-0.042,0,0.038,-0.008,-0.016,0
176.169,0.034,-0.035,0,0.038,-0.009,-0.016,0
176.198,0.037,-0.028,-0.001,0.038,-0.01,-0.016,0
176.227,0.04,-0.021,-0.001,0.038,-0.01,-0.017,0
176.253,0.043,-0.015,-0.002,0.038,-0.011,-0.017,0
176.282,0.046,-0.008,-0.002,0.038,-0.011,-0.017,0
176.309,0.048,-0.001,-0.003,0.038,-0.012,-0.018,0
176.336,0.05,0.005,-0.006,0.038,-0.011,-0.019,0
176.365,0.052,0.011,-0.01,0.038,-0.011,-0.02,0
176.393,0.055,0.018,-0.013,0.039,-0.011,-0.02,0
176.421,0.056,0.023,-0.016,0.039,-0.011,-0.021,0
176.447,0.058,0.028,-0.021,0.04,-0.01,-0.022,0
176.475,0.06,0.032,-0.025,0.04,-0.009,-0.023,0
176.502,0.061,0.036,-0.029,0.041,-0.008,-0.024,0
176.531,0.063,0.04,-0.033,0.042,-0.007,-0.025,0
176.557,0.064,0.041,-0.036,0.043,-0.006,-0.026,0
176.586,0.065,0.043,-0.039,0.044,-0.005,-0.027,0
176.614,0.066,0.044,-0.042,0.045,-0.004,-0.028,0
176.642,0.066,0.044,-0.044,0.046,-0.003,-0.029,0
176.671,0.066,0.043,-0.044,0.047,-0.001,-0.029,0
176.699,0.065,0.042,-0.044,0.049,0,-0.03,0
176.725,0.065,0.04,-0.045,0.05,0.001,-0.031,0
176.751,0.064,0.038,-0.045,0.051,0.002,-0.031,0
176.782,0.062,0.035,-0.045,0.052,0.002,-0.031,0
176.812,0.061,0.032,-0.045,0.054,0.003,-0.031,0
176.84,0.059,0.028,-0.045,0.055,0.004,-0.032,0
176.865,0.057,0.025,-0.045,0.056,0.005,-0.032,0
176.895,0.054,0.022,-0.046,0.058,0.005,-0.031,0
176.924,0.052,0.018,-0.047,0.059,0.006,-0.031,0
176.953,0.049,0.015,-0.048,0.06,0.006,-0.031,0
176.982,0.046,0.011,-0.048,0.062,0.007,-0.031,0
177.009,0.042,0.008,-0.048,0.063,0.007,-0.03,0
177.037,0.039,0.005,-0.048,0.065,0.007,-0.03,0
177.067,0.035,0.002,-0.049,0.066,0.007,-0.03,0
177.098,0.031,-0.002,-0.049,0.067,0.007,-0.029,0
177.123,0.029,-0.004,-0.049,0.068,0.007,-0.029,0
177.153,0.024,-0.008,-0.05,0.07,0.006,-0.028,0
177.18,0.02,-0.011,-0.05,0.072,0.006,-0.027,0
177.208,0.015,-0.013,-0.052,0.073,0.006,-0.027,0
177.236,0.01,-0.014,-0.055,0.075,0.005,-0.026,0
177.263,0.006,-0.016,-0.057,0.076,0.005,-0.026,0
177.291,0.001,-0.017,-0.058,0.078,0.004,-0.025,0
177.32,-0.004,-0.017,-0.057,0.079,0.004,-0.024,0
177.347,-0.009,-0.018,-0.056,0.081,0.003,-0.024,0
177.375,-0.014,-0.018,-0.055,0.082,0.003,-0.023,0
177.402,-0.018,-0.018,-0.054,0.084,0.002,-0.023,0
177.431,-0.023,-0.018,-0.051,0.085,0.002,-0.023,0
177.458,-0.027,-0.018,-0.049,0.087,0.002,-0.022,0
177.487,-0.032,-0.019,-0.047,0.088,0.001,-0.022,0
177.518,-0.036,-0.018,-0.045,0.09,0.001,-0.021,0
177.546,-0.04,-0.018,-0.045,0.091,0,-0.021,0
177.574,-0.044,-0.017,-0.044,0.092,0,-0.021,0
177.601,-0.047,-0.017,-0.044,0.093,-0.001,-0.021,0
177.63,-0.051,-0.016,-0.044,0.094,-0.001,-0.02,0
177.66,-0.054,-0.015,-0.045,0.096,-0.001,-0.02,0
177.689,-0.057,-0.015,-0.045,0.097,-0.001,-0.02,0
177.718,-0.06,-0.014,-0.046,0.098,-0.002,-0.019,0
177.748,-0.062,-0.014,-0.045,0.1,-0.002,-0.019,0
177.774,-0.064,-0.014,-0.045,0.101,-0.002,-0.019,0
177.803,-0.066,-0.014,-0.044,0.102,-0.002,-0.019,0
177.828,-0.068,-0.015,-0.042,0.104,-0.003,-0.019,0
177.858,-0.069,-0.018,-0.037,0.104,-0.003,-0.019,0
177.887,-0.07,-0.021,-0.031,0.105,-0.003,-0.018,0
177.913,-0.071,-0.024,-0.025,0.106,-0.004,-0.018,0
177.941,-0.072,-0.028,-0.021,0.107,-0.004,-0.018,0
177.97,-0.071,-0.034,-0.017,0.107,-0.005,-0.017,0
177.998,-0.071,-0.04,-0.014,0.108,-0.006,-0.017,0
178.026,-0.07,-0.046,-0.011,0.108,-0.007,-0.016,0
178.052,-0.069,-0.052,-0.008,0.109,-0.008,-0.016,0
178.081,-0.068,-0.056,-0.007,0.109,-0.009,-0.014,0
178.112,-0.066,-0.061,-0.006,0.109,-0.011,-0.013,0
178.144,-0.064,-0.066,-0.005,0.109,-0.012,-0.011,0
178.173,-0.062,-0.069,-0.004,0.109,-0.014,-0.01,0
178.202,-0.06,-0.071,-0.004,0.109,-0.016,-0.008,0
178.232,-0.058,-0.072,-0.003,0.11,-0.018,-0.007,0
178.258,-0.056,-0.074,-0.003,0.11,-0.02,-0.006,0
178.289,-0.054,-0.073,-0.003,0.11,-0.022,-0.004,0
178.317,-0.052,-0.073,-0.002,0.11,-0.024,-0.003,0
178.344,-0.05,-0.072,-0.002,0.11,-0.026,-0.002,0
178.374,-0.047,-0.071,-0.001,0.11,-0.028,0,0
178.403,-0.045,-0.069,-0.001,0.11,-0.029,0,0
178.432,-0.043,-0.067,0,0.11,-0.031,0.001,0
178.46,-0.04,-0.066,0,0.11,-0.033,0.002,0
178.487,-0.038,-0.064,0.001,0.11,-0.035,0.003,0
178.516,-0.036,-0.062,0.001,0.11,-0.036,0.004,0
178.544,-0.033,-0.059,0.002,0.11,-0.038,0.004,0
178.571,-0.031,-0.057,0.002,0.11,-0.039,0.005,0
178.601,-0.028,-0.055,0.002,0.11,-0.041,0.005,0
178.628,-0.026,-0.053,0.003,0.11,-0.042,0.005,0
178.655,-0.024,-0.051,0.003,0.11,-0.043,0.006,0
178.682,-0.022,-0.048,0.004,0.11,-0.045,0.006,0
178.71,-0.019,-0.046,0.004,0.11,-0.046,0.006,0
178.739,-0.017,-0.042,0.005,0.11,-0.047,0.006,0
178.765,-0.015,-0.039,0.005,0.11,-0.048,0.006,0
178.794,-0.013,-0.036,0.006,0.11,-0.049,0.006,0
178.823,-0.011,-0.033,0.006,0.109,-0.05,0.006,0
178.85,-0.009,-0.03,0.007,0.109,-0.051,0.005,0
178.878,-0.007,-0.027,0.008,0.109,-0.052,0.005,0
178.906,-0.005,-0.025,0.008,0.109,-0.052,0.004,0
178.932,-0.004,-0.023,0.009,0.109,-0.053,0.004,0
178.962,-0.002,-0.022,0.009,0.108,-0.054,0.004,0
178.99,-0.001,-0.021,0.01,0.108,-0.054,0.003,0
179.019,0.001,-0.02,0.01,0.108,-0.055,0.003,0
179.047,0.002,-0.018,0.01,0.108,-0.055,0.003,0
179.074,0.004,-0.016,0.01,0.107,-0.056,0.002,0
179.106,0.005,-0.014,0.01,0.107,-0.056,0.002,0
179.138,0.006,-0.012,0.01,0.107,-0.057,0.002,0
179.17,0.008,-0.007,0.008,0.106,-0.057,0.001,0
179.199,0.009,-0.002,0.007,0.106,-0.057,0,0
179.227,0.01,0.003,0.006,0.106,-0.057,-0.001,0
179.255,0.011,0.007,0.005,0.106,-0.057,-0.001,0
179.284,0.012,0.009,0.004,0.106,-0.057,-0.002,0
179.312,0.012,0.011,0.004,0.105,-0.056,-0.003,0
179.339,0.013,0.013,0.004,0.105,-0.056,-0.004,0
179.367,0.014,0.014,0.004,0.105,-0.056,-0.005,0
179.397,0.014,0.013,0.003,0.105,-0.056,-0.005,0
179.424,0.015,0.012,0.002,0.105,-0.055,-0.006,0
179.452,0.015,0.011,0.002,0.105,-0.055,-0.006,0
179.481,0.016,0.01,0.001,0.105,-0.055,-0.007,0
179.508,0.016,0.008,0.001,0.105,-0.055,-0.007,0
179.536,0.016,0.007,0.001,0.105,-0.054,-0.007,0
179.563,0.017,0.006,0,0.105,-0.054,-0.007,0
179.594,0.017,0.004,0,0.105,-0.054,-0.007,0
179.621,0.017,0.001,0.001,0.105,-0.054,-0.007,0
179.648,0.017,-0.001,0.001,0.105,-0.054,-0.007,0
179.675,0.016,-0.003,0.001,0.105,-0.054,-0.007,0
179.702,0.016,-0.007,0.002,0.104,-0.055,-0.007,0
179.731,0.015,-0.012,0.003,0.104,-0.055,-0.007,0
179.76,0.014,-0.016,0.003,0.104,-0.055,-0.006,0
179.787,0.013,-0.021,0.004,0.104,-0.056,-0.006,0
179.814,0.011,-0.025,0.004,0.104,-0.057,-0.005,0
179.844,0.009,-0.029,0.004,0.104,-0.057,-0.004,0
179.873,0.008,-0.034,0.004,0.104,-0.058,-0.003,0
179.902,0.005,-0.037,0.004,0.104,-0.059,-0.002,0
179.929,0.002,-0.039,0.003,0.104,-0.06,-0.001,0
179.959,-0.002,-0.041,0.003,0.103,-0.062,0,0
179.986,-0.005,-0.042,0.002,0.103,-0.063,0.001,0
180.015,-0.009,-0.043,0.001,0.103,-0.064,0.002,0
180.042,-0.013,-0.043,0,0.103,-0.065,0.003,0
180.071,-0.017,-0.042,-0.001,0.103,-0.066,0.004,0
180.101,-0.021,-0.041,-0.001,0.104,-0.067,0.005,0
180.13,-0.026,-0.039,-0.002,0.104,-0.069,0.006,0
180.16,-0.03,-0.035,-0.003,0.104,-0.069,0.006,0
180.188,-0.035,-0.032,-0.003,0.104,-0.07,0.007,0
180.215,-0.039,-0.028,-0.004,0.104,-0.071,0.007,0
180.244,-0.043,-0.025,-0.005,0.104,-0.072,0.007,0
180.271,-0.048,-0.021,-0.005,0.105,-0.072,0.007,0
180.301,-0.053,-0.017,-0.007,0.105,-0.072,0.007,0
180.329,-0.057,-0.014,-0.008,0.105,-0.073,0.007,0
180.357,-0.061,-0.011,-0.008,0.106,-0.073,0.006,0
180.387,-0.064,-0.009,-0.009,0.106,-0.073,0.006,0
180.415,-0.068,-0.006,-0.011,0.106,-0.073,0.005,0
180.442,-0.072,-0.004,-0.011,0.107,-0.073,0.005,0
180.47,-0.074,-0.003,-0.012,0.107,-0.073,0.004,0
180.499,-0.077,-0.002,-0.012,0.108,-0.073,0.004,0
180.532,-0.08,0,-0.013,0.108,-0.072,0.003,0
180.56,-0.082,0,-0.013,0.109,-0.072,0.003,0
180.589,-0.084,0.001,-0.013,0.109,-0.072,0.002,0
180.617,-0.086,0.001,-0.013,0.11,-0.072,0.002,0
180.644,-0.087,0.001,-0.012,0.111,-0.071,0.001,0
180.671,-0.089,0.001,-0.012,0.111,-0.071,0.001,0
180.701,-0.089,0.001,-0.011,0.111,-0.071,0.001,0
180.727,-0.089,0,-0.01,0.112,-0.07,0,0
180.755,-0.09,-0.001,-0.008,0.112,-0.07,0,0
180.783,-0.089,-0.002,-0.008,0.113,-0.07,0,0
180.813,-0.087,-0.004,-0.007,0.113,-0.07,-0.001,0
180.84,-0.084,-0.005,-0.007,0.114,-0.07,-0.001,0
180.869,-0.082,-0.007,-0.007,0.114,-0.069,-0.001,0
180.895,-0.079,-0.008,-0.006,0.114,-0.069,-0.001,0
180.925,-0.074,-0.01,-0.006,0.114,-0.069,-0.001,0
180.952,-0.069,-0.012,-0.005,0.115,-0.07,-0.001,0
180.981,-0.065,-0.014,-0.005,0.115,-0.07,-0.001,0
181.009,-0.06,-0.015,-0.004,0.115,-0.07,0,0
181.039,-0.055,-0.016,-0.003,0.116,-0.07,0,0
181.067,-0.05,-0.017,-0.002,0.116,-0.07,0,0
181.098,-0.045,-0.017,-0.002,0.116,-0.071,0.001,0
